relation,src_node_id,dst_node_id,src_node_index,dst_node_index,jaccard,shared_genes
herb_gene_jaccard,HN5105,HN2792,2926,2822,0.5042017102241516,60
herb_gene_jaccard,HN5105,HN6201,2926,2979,0.49152541160583496,58
herb_gene_jaccard,HN5105,HN656,2926,2732,0.4830508530139923,57
herb_gene_jaccard,HN5105,HN7005,2926,3009,0.45045045018196106,50
herb_gene_jaccard,HN5105,HN6002,2926,2963,0.4421052634716034,42
herb_gene_jaccard,HN5109,HN6558,2927,2994,0.9162303805351257,175
herb_gene_jaccard,HN5109,HN7142,2927,3019,0.73617023229599,173
herb_gene_jaccard,HN5109,HN8791,2927,3096,0.6410256624221802,175
herb_gene_jaccard,HN5109,HN6990,2927,3008,0.6200717091560364,173
herb_gene_jaccard,HN5109,HN555,2927,2728,0.6183745861053467,175
herb_gene_jaccard,HN5109,HN6326,2927,2985,0.6142321825027466,164
herb_gene_jaccard,HN5126,HN7587,2928,3036,0.7023809552192688,59
herb_gene_jaccard,HN5126,HN1780,2928,2780,0.6413043737411499,59
herb_gene_jaccard,HN5126,HN8131,2928,3070,0.561904788017273,59
herb_gene_jaccard,HN5126,HN3077,2928,2838,0.561904788017273,59
herb_gene_jaccard,HN5126,HN412,2928,2721,0.5566037893295288,59
herb_gene_jaccard,HN5126,HN180,2928,2711,0.4957983195781708,59
herb_gene_jaccard,HN5126,HN5056,2928,2924,0.49484536051750183,48
herb_gene_jaccard,HN5126,HN2351,2928,2806,0.45038166642189026,59
herb_gene_jaccard,HN5126,HN6178,2928,2977,0.43703705072402954,59
herb_gene_jaccard,HN5126,HN6041,2928,2966,0.40163934230804443,49
herb_gene_jaccard,HN5138,HN5813,2929,2958,0.6937500238418579,111
herb_gene_jaccard,HN5138,HN6435,2929,2987,0.6686747074127197,111
herb_gene_jaccard,HN5138,HN2900,2929,2826,0.6603773832321167,105
herb_gene_jaccard,HN5138,HN7192,2929,3024,0.6358024477958679,103
herb_gene_jaccard,HN5138,HN7256,2929,3028,0.6042780876159668,113
herb_gene_jaccard,HN5138,HN2867,2929,2824,0.5714285969734192,124
herb_gene_jaccard,HN5138,HN3725,2929,2868,0.5699481964111328,110
herb_gene_jaccard,HN5138,HN3105,2929,2839,0.5567010045051575,108
herb_gene_jaccard,HN5138,HN7032,2929,3012,0.5378151535987854,128
herb_gene_jaccard,HN5138,HN226,2929,2714,0.5320196747779846,108
herb_gene_jaccard,HN5162,HN2342,2930,2805,0.5348837375640869,69
herb_gene_jaccard,HN5162,HN3133,2930,2841,0.5299145579338074,62
herb_gene_jaccard,HN5162,HN3193,2930,2844,0.5275590419769287,67
herb_gene_jaccard,HN5162,HN7857,2930,3055,0.5081967115402222,62
herb_gene_jaccard,HN5162,HN8503,2930,3088,0.5039370059967041,64
herb_gene_jaccard,HN5162,HN8855,2930,3099,0.49635037779808044,68
herb_gene_jaccard,HN5162,HN4577,2930,2907,0.4961240291595459,64
