node_id,node_index,node_type,name,source
ETCM_disease_id_630,415,disease,Bilateral Sensorineural Hearing Impairment,existing
ETCM_disease_id_631,416,disease,Bile Duct Proliferation,existing
ETCM_disease_id_632,417,disease,Biliary Cirrhosis,existing
ETCM_disease_id_633,418,disease,Biliary Tract Abnormality,existing
ETCM_disease_id_635,419,disease,Bipolar Affective Disorder,existing
ETCM_disease_id_636,420,disease,Bipolar Disorder,existing
ETCM_disease_id_639,421,disease,Bladder Cancer,existing
ETCM_disease_id_640,422,disease,Bladder Diverticulum,existing
ETCM_disease_id_642,423,disease,Bladder Neoplasm,existing
ETCM_disease_id_649,424,disease,Blurred Vision,existing
ETCM_disease_id_653,425,disease,Bone Cyst,existing
ETCM_disease_id_657,426,disease,Bone Marrow Hypocellularity,existing
ETCM_disease_id_658,427,disease,Bone Marrow Transplantation,existing
ETCM_disease_id_659,428,disease,Bone Metastases,existing
ETCM_disease_id_660,429,disease,Bone Pain,existing
ETCM_disease_id_662,430,disease,Bowel Diverticulosis,existing
ETCM_disease_id_663,431,disease,Bowel Incontinence,existing
ETCM_disease_id_665,432,disease,Bowing Of Limbs Due To Multiple Fractures,existing
ETCM_disease_id_666,433,disease,Bowing Of The Legs,existing
ETCM_disease_id_667,434,disease,Brachycephaly,existing
ETCM_disease_id_668,435,disease,Bradycardia,existing
ETCM_disease_id_669,436,disease,Bradykinesia,existing
ETCM_disease_id_670,437,disease,Bradyopsia,existing
ETCM_disease_id_671,438,disease,Brain Abscess,existing
ETCM_disease_id_672,439,disease,Brain Atrophy,existing
ETCM_disease_id_673,440,disease,Brain Cancer,existing
ETCM_disease_id_676,441,disease,Brain Injury,existing
ETCM_disease_id_678,442,disease,Brain Ischemia,existing
ETCM_disease_id_682,443,disease,Breast Cancer,existing
ETCM_disease_id_683,444,disease,Breathing Dysregulation,existing
ETCM_disease_id_684,445,disease,Brittle Hair,existing
ETCM_disease_id_686,446,disease,Broad-Based Gait,existing
ETCM_disease_id_688,447,disease,Bronchiectasis,existing
ETCM_disease_id_689,448,disease,Bronchiolar Carcinoma,existing
ETCM_disease_id_693,449,disease,Bronchitis,existing
ETCM_disease_id_694,450,disease,Bronchogenic Cyst,existing
ETCM_disease_id_695,451,disease,Bronchomalacia,existing
ETCM_disease_id_696,452,disease,Bronchospasm,existing
ETCM_disease_id_697,453,disease,Bruising Susceptibility,existing
ETCM_disease_id_698,454,disease,Bruxism,existing
ETCM_disease_id_700,455,disease,Bulbar Palsy,existing
ETCM_disease_id_701,456,disease,Bulbar Signs,existing
ETCM_disease_id_702,457,disease,Buphthalmos,existing
ETCM_disease_id_705,458,disease,C1-C2 Subluxation,existing
ETCM_disease_id_708,459,disease,Cachexia,existing
ETCM_disease_id_709,460,disease,Calcaneovalgus Deformity,existing
ETCM_disease_id_710,461,disease,Calcific Stippling,existing
ETCM_disease_id_712,462,disease,Calcification Of The Aorta,existing
ETCM_disease_id_714,463,disease,Calcification Of The Small Brain Vessels,existing
ETCM_disease_id_715,464,disease,Calcinosis,existing
ETCM_disease_id_716,465,disease,Calcinosis Cutis,existing
ETCM_disease_id_718,466,disease,Calcium Oxalate Nephrolithiasis,existing
ETCM_disease_id_719,467,disease,Calf Muscle Pseudohypertrophy,existing
ETCM_disease_id_720,468,disease,Camptodactyly,existing
ETCM_disease_id_721,469,disease,Camptodactyly Of Finger,existing
ETCM_disease_id_722,470,disease,Cancer,existing
ETCM_disease_id_725,471,disease,Capillary Hemangioma,existing
ETCM_disease_id_729,472,disease,Carcinoma,existing
ETCM_disease_id_732,473,disease,"Carcinoma, Transitional Cell",existing
ETCM_disease_id_733,474,disease,Carcinoma In Situ,existing
ETCM_disease_id_736,475,disease,Cardiac Arrest,existing
ETCM_disease_id_737,476,disease,Cardiac Arrhythmias,existing
ETCM_disease_id_738,477,disease,Cardiac Conduction Abnormality,existing
ETCM_disease_id_740,478,disease,Cardiac Dysrhythmias,existing
ETCM_disease_id_743,479,disease,Cardiac Myxoma,existing
ETCM_disease_id_745,480,disease,Cardiac Surgery,existing
ETCM_disease_id_746,481,disease,Cardiomegaly,existing
ETCM_disease_id_747,482,disease,Cardiomyocyte Mitochondrial Proliferation,existing
ETCM_disease_id_751,483,disease,Cardiorespiratory Arrest,existing
ETCM_disease_id_752,484,disease,Cardiovascular Diseases,existing
ETCM_disease_id_756,485,disease,Catalepsy,existing
ETCM_disease_id_757,486,disease,Cataplexy,existing
ETCM_disease_id_758,487,disease,Cataract,existing
ETCM_disease_id_759,488,disease,Cavernous Hemangioma,existing
ETCM_disease_id_761,489,disease,Cellular Immunodeficiency,existing
ETCM_disease_id_762,490,disease,Cellulitis,existing
ETCM_disease_id_763,491,disease,Central Adrenal Insufficiency,existing
ETCM_disease_id_764,492,disease,Central And Peripheral Nervous System Diseases,existing
ETCM_disease_id_765,493,disease,Central Apnea,existing
ETCM_disease_id_767,494,disease,Central Heterochromia,existing
ETCM_disease_id_769,495,disease,Central Nervous System Degeneration,existing
ETCM_disease_id_770,496,disease,Central Nervous System Diseases,existing
ETCM_disease_id_771,497,disease,Central Sleep Apnea,existing
ETCM_disease_id_776,498,disease,Cerebellar Hemorrhage,existing
ETCM_disease_id_777,499,disease,Cerebral Amyloid Angiopathy,existing
ETCM_disease_id_779,500,disease,Cerebral Atrophy,existing
ETCM_disease_id_780,501,disease,Cerebral Calcification,existing
ETCM_disease_id_782,502,disease,Cerebral Cortical Atrophy,existing
ETCM_disease_id_785,503,disease,Cerebral Edema,existing
ETCM_disease_id_786,504,disease,Cerebral Hemorrhage,existing
ETCM_disease_id_787,505,disease,Cerebral Infarction,existing
ETCM_disease_id_788,506,disease,Cerebral Ischemia,existing
ETCM_disease_id_789,507,disease,Cerebral Oxidative Damage,existing
ETCM_disease_id_790,508,disease,Cerebral Palsy,existing
ETCM_disease_id_791,509,disease,Cerebral Vasculitis,existing
ETCM_disease_id_792,510,disease,Cerebral Vasospasm,existing
ETCM_disease_id_793,511,disease,Cerebral Venous Thrombosis,existing
ETCM_disease_id_795,512,disease,Cerebrovascular Accident,existing
ETCM_disease_id_796,513,disease,Cerebrovascular Ischaemia,existing
ETCM_disease_id_798,514,disease,Cervical Cancer,existing
ETCM_disease_id_803,515,disease,Cervical Spinal Cord Atrophy,existing
ETCM_disease_id_805,516,disease,Chagas' Disease,existing
ETCM_disease_id_808,517,disease,Chemical And Drug Induced Liver Injury,existing
ETCM_disease_id_809,518,disease,Chemodectoma,existing
ETCM_disease_id_811,519,disease,Chest Pain,existing
ETCM_disease_id_813,520,disease,Childhood-Onset Short-Trunk Short Stature,existing
ETCM_disease_id_814,521,disease,Childhood-Onset Truncal Obesity,existing
ETCM_disease_id_815,522,disease,Childhood Seizure Disorders,existing
ETCM_disease_id_816,523,disease,Cholangiocarcinoma,existing
ETCM_disease_id_818,524,disease,Cholecystitis,existing
ETCM_disease_id_819,525,disease,Cholelithiasis,existing
ETCM_disease_id_820,526,disease,Cholestasis,existing
ETCM_disease_id_821,527,disease,Cholestatic Liver Disease,existing
ETCM_disease_id_823,528,disease,Cholesterol-Related Diseases,existing
ETCM_disease_id_827,529,disease,Chondrosarcoma,existing
ETCM_disease_id_829,530,disease,Chorea,existing
ETCM_disease_id_831,531,disease,Chorioretinal Coloboma,existing
ETCM_disease_id_833,532,disease,Choroid Plexus Cyst,existing
ETCM_disease_id_834,533,disease,Choroid Plexus Papilloma,existing
ETCM_disease_id_837,534,disease,Choroidal Neovascularization,existing
ETCM_disease_id_845,535,disease,Chronic Angina Pectoris,existing
ETCM_disease_id_848,536,disease,Chronic Axonal Neuropathy,existing
ETCM_disease_id_850,537,disease,Chronic Constipation,existing
ETCM_disease_id_852,538,disease,Chronic Depression,existing
ETCM_disease_id_853,539,disease,Chronic Diarrhea,existing
ETCM_disease_id_854,540,disease,Chronic Experimental Allergic Encephalomyelitis,existing
ETCM_disease_id_855,541,disease,Chronic Fatigue,existing
ETCM_disease_id_858,542,disease,Chronic Heart Failure,existing
ETCM_disease_id_859,543,disease,Chronic Hemolytic Anemia,existing
ETCM_disease_id_860,544,disease,Chronic Hepatic Failure,existing
ETCM_disease_id_862,545,disease,Chronic Hepatitis C,existing
ETCM_disease_id_864,546,disease,Chronic Ileitis,existing
ETCM_disease_id_865,547,disease,Chronic Inflammatory Diseases,existing
ETCM_disease_id_866,548,disease,Chronic Irritative Conjunctivitis,existing
ETCM_disease_id_867,549,disease,Chronic Kidney Disease,existing
ETCM_disease_id_868,550,disease,Chronic Lactic Acidosis,existing
ETCM_disease_id_869,551,disease,Chronic Lung Diseases,existing
ETCM_disease_id_870,552,disease,Chronic Metabolic Acidosis,existing
ETCM_disease_id_872,553,disease,Chronic Neuropathic Pain,existing
ETCM_disease_id_873,554,disease,Chronic Noninfectious Lymphadenopathy,existing
ETCM_disease_id_874,555,disease,Chronic Obstructive Pulmonary Disease,existing
ETCM_disease_id_875,556,disease,Chronic Otitis Media,existing
ETCM_disease_id_876,557,disease,Chronic Pain,existing
ETCM_disease_id_878,558,disease,Chronic Pathological Pain,existing
ETCM_disease_id_879,559,disease,Chronic Primary Insomnia,existing
ETCM_disease_id_881,560,disease,Chronic Renal Failure,existing
ETCM_disease_id_882,561,disease,Chronic Rhinitis,existing
ETCM_disease_id_883,562,disease,Chronic Rhinitis Due To Narrow Nasal Airway,existing
ETCM_disease_id_885,563,disease,Chronic Stable Angina,existing
ETCM_disease_id_886,564,disease,Chronic Tendon Injury,existing
ETCM_disease_id_888,565,disease,Chronic Urticaria,existing
ETCM_disease_id_890,566,disease,Cigarette-Paper Scars,existing
ETCM_disease_id_892,567,disease,Cirrhosis,existing
ETCM_disease_id_894,568,disease,Clinodactyly,existing
ETCM_disease_id_895,569,disease,Clonus,existing
ETCM_disease_id_897,570,disease,Clumsiness,existing
ETCM_disease_id_899,571,disease,Cns Hypomyelination,existing
ETCM_disease_id_900,572,disease,Coagulative Disorders,existing
ETCM_disease_id_901,573,disease,Coarse Hair,existing
ETCM_disease_id_902,574,disease,Cocaine-Related Disorders,existing
ETCM_disease_id_903,575,disease,Cocaine Dependence,existing
ETCM_disease_id_904,576,disease,Cocaine Overdose,existing
ETCM_disease_id_906,577,disease,Coeliac Disease,existing
ETCM_disease_id_907,578,disease,Cognition Disorders,existing
ETCM_disease_id_908,579,disease,Cognitive Deficits,existing
ETCM_disease_id_909,580,disease,Cognitive Disorders,existing
ETCM_disease_id_910,581,disease,Cognitive Impairment,existing
ETCM_disease_id_911,582,disease,Cold-Induced Hand Cramps,existing
ETCM_disease_id_913,583,disease,Cold-Sensitive Myotonia,existing
ETCM_disease_id_914,584,disease,Cold Air-Induced Bronchoconstriction,existing
ETCM_disease_id_915,585,disease,Cold Paresis,existing
ETCM_disease_id_916,586,disease,Colitis,existing
ETCM_disease_id_917,587,disease,Colon Adenocarcinoma,existing
ETCM_disease_id_918,588,disease,Colon Cancer,existing
ETCM_disease_id_919,589,disease,Colonic Diverticula,existing
ETCM_disease_id_920,590,disease,Colonic Neoplasms,existing
ETCM_disease_id_921,591,disease,Colorectal Cancer,existing
ETCM_disease_id_922,592,disease,Colorectal Neoplasms,existing
ETCM_disease_id_923,593,disease,Coma,existing
ETCM_disease_id_925,594,disease,Combined Immunodeficiency,existing
ETCM_disease_id_927,595,disease,Comedonal Acne,existing
ETCM_disease_id_929,596,disease,Compensated Hemolytic Anemia,existing
ETCM_disease_id_930,597,disease,Compensated Hypothyroidism,existing
ETCM_disease_id_932,598,disease,Complete Heart Block With Broad Qrs Complexes,existing
ETCM_disease_id_937,599,disease,Confusion,existing
ETCM_disease_id_938,600,disease,"Congenital, Generalized Hypertrichosis",existing
ETCM_disease_id_939,601,disease,Congenital Adrenal Hyperplasia,existing
ETCM_disease_id_940,602,disease,Congenital Agranulocytosis,existing
ETCM_disease_id_942,603,disease,Congenital Cataract,existing
ETCM_disease_id_947,604,disease,Congenital Giant Melanocytic Nevus,existing
ETCM_disease_id_948,605,disease,Congenital Glaucoma,existing
ETCM_disease_id_949,606,disease,Congenital Hemolytic Anemia,existing
ETCM_disease_id_952,607,disease,Congenital Hypoplastic Anemia,existing
ETCM_disease_id_953,608,disease,Congenital Lactic Acidosis,existing
ETCM_disease_id_957,609,disease,Congenital Onset,existing
ETCM_disease_id_959,610,disease,Congenital Sensorineural Hearing Impairment,existing
ETCM_disease_id_960,611,disease,Congenital Stationary Night Blindness,existing
ETCM_disease_id_962,612,disease,Congestive Heart Failure,existing
ETCM_disease_id_963,613,disease,Conjugated Hyperbilirubinemia,existing
ETCM_disease_id_965,614,disease,Conjunctival Hamartoma,existing
ETCM_disease_id_967,615,disease,Conjunctivitis,existing
ETCM_disease_id_970,616,disease,Constipation,existing
ETCM_disease_id_974,617,disease,Contractures Of The Interphalangeal Joint Of The Thumb,existing
ETCM_disease_id_975,618,disease,Contractures Of The Joints Of The Lower Limbs,existing
ETCM_disease_id_977,619,disease,Convulsions,existing
ETCM_disease_id_982,620,disease,Corneal Neovascularization,existing
ETCM_disease_id_985,621,disease,Coronary Artery Disease,existing
ETCM_disease_id_986,622,disease,Coronary Artery Stenosis,existing
ETCM_disease_id_987,623,disease,Coronary Atherosclerosis,existing
ETCM_disease_id_988,624,disease,Coronary Heart Disease,existing
ETCM_disease_id_990,625,disease,Coronary Thrombosis,existing
ETCM_disease_id_991,626,disease,Cortical Cataract,existing
ETCM_disease_id_992,627,disease,Cortical Dysplasia,existing
ETCM_disease_id_993,628,disease,Cortical Myoclonus,existing
ETCM_disease_id_998,629,disease,Cough,existing
ETCM_disease_id_1001,630,disease,Craniofacial Dystonia,existing
ETCM_disease_id_1004,631,disease,Crohn's Disease,existing
ETCM_disease_id_1006,632,disease,Cryptorchidism,existing
ETCM_disease_id_1009,633,disease,Cushing's Disease,existing
ETCM_disease_id_1010,634,disease,Cushing's Syndrome,existing
ETCM_disease_id_1016,635,disease,Cutaneous Melanoma,existing
ETCM_disease_id_1017,636,disease,Cutaneous Photosensitivity,existing
ETCM_disease_id_1018,637,disease,Cutaneous T-Cell Lymphoma,existing
ETCM_disease_id_1020,638,disease,Cutis Laxa,existing
ETCM_disease_id_1021,639,disease,Cutis Marmorata,existing
ETCM_disease_id_1024,640,disease,Cystathioninuria,existing
ETCM_disease_id_1026,641,disease,Cystic Fibrosis,existing
ETCM_disease_id_1028,642,disease,Cystic Hygroma,existing
ETCM_disease_id_1032,643,disease,Cystinuria,existing
ETCM_disease_id_1036,644,disease,D-2-Hydroxyglutaric Aciduria,existing
ETCM_disease_id_1038,645,disease,Dark Urine,existing
ETCM_disease_id_1040,646,disease,Decerebrate Rigidity,existing
ETCM_disease_id_1041,647,disease,Decrease In T Cell Count,existing
ETCM_disease_id_1043,648,disease,Decreased Activity Of Mitochondrial Complex I,existing
ETCM_disease_id_1044,649,disease,Decreased Activity Of Mitochondrial Complex Ii,existing
ETCM_disease_id_1045,650,disease,Decreased Activity Of Mitochondrial Complex Iii,existing
ETCM_disease_id_1046,651,disease,Decreased Activity Of Mitochondrial Complex Iv,existing
ETCM_disease_id_1047,652,disease,Decreased Activity Of Nadph Oxidase,existing
ETCM_disease_id_1048,653,disease,Decreased Activity Of The Pyruvate Dehydrogenase Complex,existing
ETCM_disease_id_1049,654,disease,Decreased Adenosylcobalamin,existing
ETCM_disease_id_1052,655,disease,Decreased Amplitude Of Sensory Action Potentials,existing
ETCM_disease_id_1054,656,disease,Decreased Body Weight,existing
ETCM_disease_id_1055,657,disease,Decreased Carnitine Level In Liver,existing
ETCM_disease_id_1058,658,disease,Decreased Circulating Acth Level,existing
ETCM_disease_id_1059,659,disease,Decreased Circulating Aldosterone Level,existing
ETCM_disease_id_1060,660,disease,Decreased Circulating Androgen Level,existing
ETCM_disease_id_1061,661,disease,Decreased Circulating Cortisol Level,existing
ETCM_disease_id_1065,662,disease,Decreased Circulating Parathyroid Hormone Level,existing
ETCM_disease_id_1067,663,disease,Decreased Circulating Renin Level,existing
ETCM_disease_id_1070,664,disease,Decreased Fertility,existing
ETCM_disease_id_1071,665,disease,Decreased Fertility In Males,existing
ETCM_disease_id_1072,666,disease,Decreased Fetal Movement,existing
ETCM_disease_id_1073,667,disease,Decreased Glomerular Filtration Rate,existing
ETCM_disease_id_1074,668,disease,Decreased Glucosephosphate Isomerase Activity,existing
ETCM_disease_id_1075,669,disease,Decreased Hdl Cholesterol Concentration,existing
ETCM_disease_id_1077,670,disease,Decreased Ldl Cholesterol Concentration,existing
ETCM_disease_id_1080,671,disease,Decreased Level Of Gaba In Serum,existing
ETCM_disease_id_1081,672,disease,Decreased Level Of Plasminogen,existing
ETCM_disease_id_1083,673,disease,Decreased Liver Function,existing
ETCM_disease_id_1086,674,disease,Decreased Methionine Synthase Activity,existing
ETCM_disease_id_1087,675,disease,Decreased Methylcobalamin,existing
ETCM_disease_id_1088,676,disease,Decreased Methylmalonyl-Coa Mutase Activity,existing
ETCM_disease_id_1090,677,disease,Decreased Motor Nerve Conduction Velocity,existing
ETCM_disease_id_1092,678,disease,Decreased Muscle Glycogen Content,existing
ETCM_disease_id_1093,679,disease,Decreased Muscle Mass,existing
ETCM_disease_id_1094,680,disease,Decreased Number Of Large Peripheral Myelinated Nerve Fibers,existing
ETCM_disease_id_1095,681,disease,Decreased Number Of Peripheral Myelinated Nerve Fibers,existing
