id,name
6438,9606.ENSP00000285667
6447,9606.ENSP00000361508
6465,9606.ENSP00000289473
6466,9606.ENSP00000363512
6471,9606.ENSP00000375893
6513,9606.ENSP00000317379
6518,9606.ENSP00000372101
6525,9606.ENSP00000381331
6547,9606.ENSP00000317400
6558,9606.ENSP00000216540
6637,9606.ENSP00000299855
6644,9606.ENSP00000354416
6648,9606.ENSP00000306245
6655,9606.ENSP00000372738
6671,9606.ENSP00000357861
6673,9606.ENSP00000233114
6683,9606.ENSP00000322159
6687,9606.ENSP00000264027
6697,9606.ENSP00000314214
6698,9606.ENSP00000323036
6716,9606.ENSP00000406626
6744,9606.ENSP00000364028
6753,9606.ENSP00000261693
6778,9606.ENSP00000381333
6803,9606.ENSP00000297435
6827,9606.ENSP00000413134
6834,9606.ENSP00000302665
6860,9606.ENSP00000260600
6878,9606.ENSP00000353508
6907,9606.ENSP00000265431
6950,9606.ENSP00000396320
6953,9606.ENSP00000334223
6965,9606.ENSP00000259455
6967,9606.ENSP00000386207
6999,9606.ENSP00000277120
7027,9606.ENSP00000382342
7053,9606.ENSP00000320246
7059,9606.ENSP00000293272
7060,9606.ENSP00000256015
7069,9606.ENSP00000370346
7070,9606.ENSP00000354966
7075,9606.ENSP00000316909
7076,9606.ENSP00000252486
7082,9606.ENSP00000314440
7120,9606.ENSP00000369889
7142,9606.ENSP00000363965
7190,9606.ENSP00000418001
7197,9606.ENSP00000387662
7231,9606.ENSP00000320664
7240,9606.ENSP00000308541
7245,9606.ENSP00000364782
7249,9606.ENSP00000230053
7254,9606.ENSP00000318057
7265,9606.ENSP00000380897
7285,9606.ENSP00000227507
7333,9606.ENSP00000324173
7415,9606.ENSP00000258400
7425,9606.ENSP00000359285
7434,9606.ENSP00000370129
7454,9606.ENSP00000347087
7456,9606.ENSP00000322788
7469,9606.ENSP00000317145
7495,9606.ENSP00000355517
7500,9606.ENSP00000293897
7501,9606.ENSP00000295101
7513,9606.ENSP00000329906
7525,9606.ENSP00000364802
7540,9606.ENSP00000318631
7542,9606.ENSP00000287968
7549,9606.ENSP00000262464
7575,9606.ENSP00000007516
7617,9606.ENSP00000274192
7651,9606.ENSP00000329890
7657,9606.ENSP00000366942
7658,9606.ENSP00000306138
7679,9606.ENSP00000306490
7689,9606.ENSP00000257904
7710,9606.ENSP00000346508
7720,9606.ENSP00000302569
7736,9606.ENSP00000375095
7741,9606.ENSP00000285379
7793,9606.ENSP00000359730
7804,9606.ENSP00000003084
7863,9606.ENSP00000406359
7922,9606.ENSP00000302150
7926,9606.ENSP00000359675
7956,9606.ENSP00000265723
7978,9606.ENSP00000340820
7989,9606.ENSP00000347858
7996,9606.ENSP00000274793
8048,9606.ENSP00000385737
8068,9606.ENSP00000369960
8072,9606.ENSP00000265272
8074,9606.ENSP00000369816
8080,9606.ENSP00000349275
8097,9606.ENSP00000355629
8098,9606.ENSP00000332724
8108,9606.ENSP00000328875
8134,9606.ENSP00000360217
8135,9606.ENSP00000292807
8174,9606.ENSP00000274311
8175,9606.ENSP00000356908
8178,9606.ENSP00000359998
8217,9606.ENSP00000294117
8223,9606.ENSP00000265029
8247,9606.ENSP00000362616
8253,9606.ENSP00000395535
8259,9606.ENSP00000216200
8260,9606.ENSP00000354207
8288,9606.ENSP00000265164
8294,9606.ENSP00000252945
8309,9606.ENSP00000332549
8343,9606.ENSP00000299727
8359,9606.ENSP00000229266
8376,9606.ENSP00000394624
8387,9606.ENSP00000269571
8394,9606.ENSP00000306697
8420,9606.ENSP00000378191
8442,9606.ENSP00000314649
8455,9606.ENSP00000418532
